"lexeme_id","english","target","article","pos","sense","level","rank","tags"
"de.lex.vielen-dank","Thank you very much.","Vielen Dank.","","phrase","","","",""
"de.lex.vielleicht","Maybe.","Vielleicht.","","noun","","","",""
"de.lex.vielleicht-beim-naechsten-mal","Maybe next time.","Vielleicht beim nächsten Mal.","","phrase","","","",""
"de.lex.vier","four","vier","","word","","","",""
"de.lex.viert","fourth","viert-","","word","","","",""
"de.lex.viertel","district","Viertel","das","noun","","","",""
"de.lex.vierzehn","fourteen","vierzehn","","word","","","",""
"de.lex.vierzig","forty","vierzig","","word","","","",""
"de.lex.virtuelle-realitaet","virtual reality","virtuelle Realität","die","phrase","","","",""
"de.lex.virus","virus","Virus","das","noun","","","",""
"de.lex.visitenkarte","business card","Visitenkarte","die","noun","","","",""
"de.lex.visum","visa","Visum","das","noun","","","",""
"de.lex.vogel","bird","Vogel","der","noun","","","",""
"de.lex.volk","people / folk","Volk","das","noun","","","",""
"de.lex.voll","full","voll","","word","","","",""
"de.lex.volleyball","volleyball","Volleyball","der","noun","","","",""
"de.lex.von","from (Dativ)","von","","word","","","",""
"de.lex.von-dem","from the / because of the","von dem","","function","","","",""
"de.lex.von-dem-vom","from the → vom","von + dem → vom","","phrase","","","",""
"de.lex.von-montag-bis-freitag","from Monday to Friday","von Montag bis Freitag","","phrase","","","",""
"de.lex.von-nun-an","from now on","von nun an","","phrase","","","",""
"de.lex.vor","before / in front of / from","vor","","function","","","",""
"de.lex.vor-allem","above all","vor allem","","phrase","","","",""
"de.lex.vor-dativ","in front of (Dativ)","vor (Dativ)","","phrase","","","",""
"de.lex.vor-dem-hotel","in front of the hotel","vor dem Hotel","","phrase","","","",""
"de.lex.vor-dem-mittag","before noon","vor dem Mittag","","phrase","","","",""
"de.lex.vor-drei-wochen","three weeks ago","vor drei Wochen","","phrase","","","",""
"de.lex.vor-einer-stunde","an hour ago","vor einer Stunde","","phrase","","","",""
"de.lex.vorbeikommen","to come by / to drop in","vorbeikommen","","verb","","","",""
"de.lex.vorbereiten","to prepare","vorbereiten","","verb","","","",""
"de.lex.vorgestern","the day before yesterday","vorgestern","","verb","","","",""
"de.lex.vorhang","curtain","Vorhang","der","noun","","","",""
"de.lex.vorher","before","vorher","","word","","","",""
"de.lex.vorhersagen","to predict","vorhersagen","","verb","","","",""
"de.lex.vorlesung","lecture","Vorlesung","die","noun","","","",""
"de.lex.vorort","suburb","Vorort","der","noun","","","",""
"de.lex.vorschlagen","to suggest","vorschlagen","","verb","","","",""
"de.lex.vorsicht-ist-besser-als-nachsicht","Better safe than sorry.","Vorsicht ist besser als Nachsicht.","","phrase","","","",""
"de.lex.vorsichtig","carefully","vorsichtig","","word","","","",""
"de.lex.vorstellen","to introduce","vorstellen","","verb","","","",""
"de.lex.vorstellung","imagination","Vorstellung","die","noun","","","",""
"de.lex.vorstellungsgespraech","interview","Vorstellungsgespräch","das","noun","","","",""
"de.lex.voruebergehend","temporary","vorübergehend","","word","","","",""
"de.lex.vulkan","volcano","Vulkan","der","noun","","","",""
"de.lex.wachen","to be awake / to keep watch","wachen","","verb","","","",""
"de.lex.wachs","wax","Wachs","das","noun","","","",""
"de.lex.wachsen","to grow","wachsen","","verb","","","",""
"de.lex.wachstum","growth","Wachstum","das","noun","","","",""
"de.lex.waechter","caretaker","Wächter","der","noun","","A0","",""
"de.lex.waehlen.choose","to choose","wählen","","verb","choose","","",""
"de.lex.waehlen.vote","to vote","wählen","","verb","vote","","",""
"de.lex.waehlen-waehlen","to elect","wählen / wählen","","phrase","","","",""
"de.lex.waehrend.during","during (Genitiv)","während","","word","during","","",""
"de.lex.waehrend.while","while","während","","word","while","","",""
"de.lex.waehrend-des-sommers","during summer","während des Sommers","","phrase","","","",""
"de.lex.waehrend-er-liest-kocht-sie","While he reads, she cooks.","Während er liest, kocht sie.","","phrase","","","",""
"de.lex.waehrend-wohingegen","whereas","während / wohingegen","","phrase","","","",""
"de.lex.waffe","weapon","Waffe","die","noun","","","",""
"de.lex.wagen","car / wagon","Wagen","der","noun","","","",""
"de.lex.wahl.choice","choice","Wahl","die","noun","choice","","",""
"de.lex.wahl.election","election","Wahl","die","noun","election","","",""
"de.lex.wahr","TRUE","wahr","","word","","","",""
"de.lex.wahrheit","truth","Wahrheit","die","noun","","","",""
"de.lex.wahrscheinlich","Probably.","Wahrscheinlich.","","noun","","","",""
"de.lex.wal","whale","Wal","der","noun","","","",""
"de.lex.wald","forest","Wald","der","noun","","","",""
"de.lex.wand","wall","Wand","die","noun","","","",""
"de.lex.wandern.hike","to hike","wandern","","verb","hike","","",""
"de.lex.wandern.hiking","hiking","Wandern","das","noun","hiking","","",""
"de.lex.wandern-gehen","to go hiking","wandern gehen","","phrase","","","",""
"de.lex.wanderweg","hiking trail","Wanderweg","der","noun","","","",""
"de.lex.wange","cheek","Wange","die","noun","","","",""
"de.lex.wann","When?","Wann?","","noun","","","",""
"de.lex.wann-beginnt-der-film","What time does the film start?","Wann beginnt der Film?","","phrase","","","",""
"de.lex.wann-beginnt-die-schicht","When does the shift start?","Wann beginnt die Schicht?","","phrase","","","",""
"de.lex.wann-bekomme-ich-eine-rueckmeldung","When will I hear back?","Wann bekomme ich eine Rückmeldung?","","phrase","","","",""
"de.lex.wann-faehrt-der-zug-ab","When does the train leave?","Wann fährt der Zug ab?","","phrase","","","",""
"de.lex.wann-faengt-es-an","When does it start?","Wann fängt es an?","","phrase","","","",""
"de.lex.wann-kommst-du","When are you coming?","Wann kommst du?","","phrase","","","",""
"de.lex.wann-kommt-er-an","When does it arrive?","Wann kommt er an?","","phrase","","","",""
"de.lex.wann-schliesst-der-laden","What time does the shop close?","Wann schließt der Laden?","","phrase","","","",""
"de.lex.ware","goods","Ware","die","noun","","","",""
"de.lex.warm","warm","warm","","word","","","",""
"de.lex.warnen","to warn","warnen","","verb","","","",""
"de.lex.warnung","the warning","Warnung","die","noun","","","",""
"de.lex.warte","Wait! (du)","Warte!","","noun","","","",""
"de.lex.warte-kurz","Wait a second.","Warte kurz.","","phrase","","","",""
"de.lex.warten","to wait","warten","","verb","","","",""
"de.lex.warten-auf","to wait for","warten auf","","phrase","","","",""
"de.lex.wartet","Wait! (ihr)","Wartet!","","noun","","","",""
"de.lex.wartezimmer","waiting room","Wartezimmer","das","noun","","","",""
"de.lex.warum","Why?","Warum?","","noun","","","",""
"de.lex.warum.why","why","warum","","adverb","","A0","",""
"de.lex.warum-es-weh-tut","why it hurts","warum es weh tut","","phrase","","","",""
"de.lex.warum-kommst-du-zu-spaet","Why are you late?","Warum kommst du zu spät?","","phrase","","","",""
"de.lex.was","What?","Was?","","noun","","","",""
"de.lex.was.what","what","was","","pronoun","","A0","",""
"de.lex.was-bedeutet-das","What does that mean?","Was bedeutet das?","","phrase","","","",""
"de.lex.was-empfehlen-sie","What do you recommend?","Was empfehlen Sie?","","phrase","","","",""
"de.lex.was-fuer-ein","What kind of?","Was für ein?","","phrase","","","",""
"de.lex.was-fuer-ein-zufall","What a coincidence!","Was für ein Zufall!","","phrase","","","",""
"de.lex.was-fuer-eine-ueberraschung","What a surprise!","Was für eine Überraschung!","","phrase","","","",""
"de.lex.was-hast-du-heute-abend-vor","What are your plans for the evening?","Was hast du heute Abend vor?","","phrase","","","",""
"de.lex.was-ist-das-fazit","What's the bottom line?","Was ist das Fazit?","","phrase","","","",""
"de.lex.was-ist-passiert","What happened?","Was ist passiert?","","phrase","","","",""
"de.lex.was-kostet-das","How much does it cost?","Was kostet das?","","phrase","","","",""
"de.lex.was-machst-du","What do you do?","Was machst du?","","phrase","","","",""
"de.lex.was-passiert-ist","what happened","was passiert ist","","phrase","","","",""
"de.lex.was-sind-deine-hobbys","What are your hobbies?","Was sind deine Hobbys?","","phrase","","","",""
"de.lex.was-wuerdest-du-tun","What would you do?","Was würdest du tun?","","phrase","","","",""
"de.lex.waschbaer","raccoon","Waschbär","der","noun","","","",""
"de.lex.waschen","to wash","waschen","","verb","","","",""
"de.lex.waschen-gewaschen","to wash → washed","waschen → gewaschen","","phrase","","","",""
"de.lex.waschmaschine","washing machine","Waschmaschine","die","noun","","","",""
"de.lex.wasser","water","Wasser","das","noun","","","",""
"de.lex.wasserfall","waterfall","Wasserfall","der","noun","","","",""
"de.lex.wasserhahn","tap / faucet","Wasserhahn","der","noun","","","",""
"de.lex.wassermelone","watermelon","Wassermelone","die","noun","","","",""
"de.lex.weben","to weave","weben","","verb","","","",""
"de.lex.webseite","website","Webseite","die","noun","","","",""
"de.lex.wechselgeld","change (coins)","Wechselgeld","das","noun","","","",""
"de.lex.wechselkurs","exchange rate","Wechselkurs","der","noun","","","",""
"de.lex.wecken","to wake (someone)","wecken","","verb","","","",""
"de.lex.wecker","alarm clock","Wecker","der","noun","","","",""
"de.lex.weder-noch","neither ... nor ...","weder ... noch ...","","phrase","","","",""
"de.lex.weg.away","away","weg","","function","away","","",""
"de.lex.weg.path","path","Weg","der","noun","path","","",""
"de.lex.weg.way","the way","Weg","der","noun","way","","",""
"de.lex.wegen","because of (Genitiv)","wegen","","verb","","","",""
"de.lex.weggeben","to give away","weggeben","","phrase","","","",""
"de.lex.weggehen","to go away","weggehen","","verb","","","",""
"de.lex.wegwerfen","to throw away","wegwerfen","","verb","","","",""
"de.lex.weib","wife / woman (archaic, coarse today)","Weib","das","noun","","","",""
"de.lex.weich","soft","weich","","word","","","",""
"de.lex.weihnachtsbaum","Christmas tree","Weihnachtsbaum","der","noun","","","",""
"de.lex.weihnachtsmarkt","Christmas market","Weihnachtsmarkt","der","noun","","","",""
"de.lex.weil","because (subord.)","weil","","word","","","",""
"de.lex.weil-es-wichtig-ist","because it is important","weil es wichtig ist","","phrase","","","",""
"de.lex.weil-ich-es-nicht-weiss","because I do not know","weil ich es nicht weiß","","phrase","","","",""
"de.lex.weil-ich-klarheit-brauche","because I need clarity","weil ich Klarheit brauche","","phrase","","","",""
"de.lex.wein","wine","Wein","der","noun","","","",""
"de.lex.weinen","to cry","weinen","","verb","","","",""
"de.lex.weise","wise","weise","","word","","","",""
"de.lex.weiss","white","weiß","","word","","","",""
"de.lex.weit","wide","weit","","word","","","",""
"de.lex.weit-weg","far away","weit weg","","phrase","","","",""
"de.lex.weiter-so","Keep it up!","Weiter so!","","phrase","","","",""
"de.lex.weitergehen","to go on / to continue","weitergehen","","verb","","","",""
"de.lex.weiterleiten","to forward","weiterleiten","","verb","","","",""
"de.lex.weizen","wheat","Weizen","der","noun","","","",""
"de.lex.welche","Which? (f)","Welche?","","noun","","","",""
"de.lex.welche-linie-nehme-ich","Which line do I take?","Welche Linie nehme ich?","","phrase","","","",""
"de.lex.welcher","Which? (m)","Welcher?","","noun","","","",""
"de.lex.welches","Which? (n)","Welches?","","noun","","","",""
"de.lex.welle","wave","Welle","die","noun","","","",""
"de.lex.welt","world","Welt","die","noun","","","",""
"de.lex.weltrekord","world record","Weltrekord","der","noun","","","",""
"de.lex.wem","To whom? (dative)","Wem?","","noun","","","",""
"de.lex.wen","Whom? (accusative)","Wen?","","noun","","","",""
"de.lex.wenig","a little / few","wenig","","function","","","",""
"de.lex.wenig-weniger-am-wenigsten","little – less – least","wenig – weniger – am wenigsten","","phrase","","","",""
"de.lex.weniger","less","weniger","","word","","","",""
"de.lex.wenn","if / when","wenn","","word","","","",""
"de.lex.wenn-du-hilfe-brauchst-ruf-mich-an","If you need help, call me.","Wenn du Hilfe brauchst, ruf mich an.","","phrase","","","",""
"de.lex.wenn-du-zeit-hast","if you have time","wenn du Zeit hast","","phrase","","","",""
"de.lex.wenn-etwas-nicht-stimmt","if something is wrong","wenn etwas nicht stimmt","","phrase","","","",""
"de.lex.wenn-ich-das-nur-gewusst-haette","If only I had known...","Wenn ich das nur gewusst hätte...","","phrase","","","",""
"de.lex.wenn-ich-das-richtig-verstehe","If I understand correctly...","Wenn ich das richtig verstehe...","","phrase","","","",""
"de.lex.wenn-ich-mehr-zeit-haette","If I had more time...","Wenn ich mehr Zeit hätte...","","phrase","","","",""
"de.lex.wenn-ich-reich-waere","If I were rich...","Wenn ich reich wäre...","","phrase","","","",""
"de.lex.wenn-schweine-fliegen-koennen","when pigs fly","wenn Schweine fliegen können","","phrase","","","",""
"de.lex.wer","Who?","Wer?","","noun","","","",""
"de.lex.wer.who","who","wer","","pronoun","","A0","",""
"de.lex.werden","to become","werden","","verb","","","",""
"de.lex.werden-geworden","to become → become","werden → geworden","","phrase","","","",""
"de.lex.werfen","to throw","werfen","","verb","","","",""
"de.lex.werfen-geworfen","to throw → thrown","werfen → geworfen","","phrase","","","",""
"de.lex.werk","work / plant","Werk","das","noun","","","",""
"de.lex.werkzeug","tool","Werkzeug","das","noun","","","",""
"de.lex.wert","value","Wert","der","noun","","","",""
"de.lex.wessen","Whose?","Wessen?","","noun","","","",""
"de.lex.wettbewerbsfaehig","competitive","wettbewerbsfähig","","word","","","",""
"de.lex.wetter","weather","Wetter","das","noun","","","",""
"de.lex.wichtig","important","wichtig","","word","","","",""
"de.lex.wichtigkeit","importance","Wichtigkeit","die","noun","","","",""
"de.lex.wie","How?","Wie?","","noun","","","",""
"de.lex.wie-alt-bist-du","How old are you?","Wie alt bist du?","","phrase","","","",""
"de.lex.wie-funktioniert-das","How does this work?","Wie funktioniert das?","","phrase","","","",""
"de.lex.wie-geht-es-ihnen","How are you?","Wie geht es Ihnen?","","phrase","","","",""
"de.lex.wie-geht-es-ihnen-wie-geht-s","How are you?","Wie geht es Ihnen? / Wie geht's?","","phrase","","","",""
"de.lex.wie-heissen-sie-wie-heisst-du","What's your name?","Wie heißen Sie? / Wie heißt du?","","phrase","","","",""
"de.lex.wie-heisst-du","What is your name?","Wie heißt du?","","phrase","","","",""
"de.lex.wie-ich-es-sagen-soll","how I should say it","wie ich es sagen soll","","phrase","","","",""
